"id","addtime","title","nickname","imgurl","duration","ratio","collectcount","commentcount","diggcount","sharecount","cjtime","detailurl"
"1057","2025-03-08 19:53:38","来直播间:backhand_index_pointing_right:#男士牛仔裤 #精品欧货 #湖北人在广州","牛牛.牛仔 （男装欧品）正常营业","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/832dfaba2357c9444ef789ccc54b562b~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=202503081953371989D31EA4CAF8E0945D&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=wFNqys6H6CnwcvAIyHI%2Fv4LK69k%3D","5200","540p","189","650","6544","324","2022-01-11 14:58:24","https://www.douyin.com/video/7051839381790936361"
"1058","2025-03-08 19:53:38","#斐乐  夏季速干商务裤#品质男装 直播间里正在讲解！舒适亲肤！#夏季穿搭","Fila斐乐河北专卖店","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/1967268b96121e3f0c0bfb5be635882b~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=202503081953371989D31EA4CAF8E0945D&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=WBXyii8vFhZfzl2kvcBicwIHqXE%3D","20234","540p","2","2","28","4","2023-07-08 20:55:33","https://www.douyin.com/video/7253430646096399631"
"1059","2025-03-08 19:53:38","有钱男人都会喜欢的一款裤子究竟是什么样的？快来我直播间看看#品质男装 #秋冬新款 #西裤 L","小杜总团队-轻奢男装","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/6aa8a7cadb8843b493fc6dec4b4aee8a~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=202503081953371989D31EA4CAF8E0945D&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=T%2Bx2NfkH6iLjKH3%2BnExyRP8GQOM%3D","93100","540p","2","1","16","0","2024-12-15 23:21:25","https://www.douyin.com/video/7448658990344539452"
"1060","2025-03-08 19:53:40","罗蒙新款罗马布面料休闲裤，上身显高显瘦显腿长#裤子 #休闲裤 #专柜品质","罗蒙男装直播间","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/c627a2b907cc838878796cb24fb3b948~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195339469C5D61FFDF7CE160A7&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=ijWOU5odgSxbFezagQaYd2wZHJg%3D","16934","540p","17","1","71","1","2025-02-17 12:54:38","https://www.douyin.com/video/7472246874142035227"
"1061","2025-03-08 19:53:40","裤子挑的好精神又帅气，百搭的休闲西裤版型正做工细，正在直播中#品质男装 #百搭裤子 #商务休闲","问道官方旗舰店","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/95c7be030cebc424f4cc4611c39274aa~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195339469C5D61FFDF7CE160A7&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=fQ5yDqqQMkvVymrKB62Xh2vCT84%3D","7824","540p","6","19","310","10","2023-03-07 11:53:24","https://www.douyin.com/video/7207647455205149967"
"1062","2025-03-08 19:53:40","#牛仔裤 短袖看多了，来看一下牛仔裤吧 #正在直播中  #男装  #春季穿搭  #好物推荐","海澜之家服饰旗舰店","https://p9-pc-sign.douyinpic.com/image-cut-tos-priv/ea76ce5b86d09a2bf163d3e456259b98~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195339469C5D61FFDF7CE160A7&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=EQ1%2BosJYdRXGHQLrNJzW%2FH%2BqBsI%3D","27247","540p","1","28","475","29","2021-04-18 17:00:00","https://www.douyin.com/video/6952149657292213540"
"1063","2025-03-08 19:53:40","源头工厂直播间，大厂做工，舒适面料，这条春款休闲裤展现你春天的独特魅力！#休闲裤#男装#百搭裤子#新品上新","木火服饰","https://p9-pc-sign.douyinpic.com/image-cut-tos-priv/1db191895297bc1ace0b6e91be0972ea~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195339469C5D61FFDF7CE160A7&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=6lMG8Vg5mM4wiCrO6xG6PCq5HZI%3D","30967","540p","24","3","81","6","2024-03-24 16:02:24","https://www.douyin.com/video/7349837247576853798"
"1064","2025-03-08 19:53:40","秋冬一套搭配帅气加倍，外穿打底配外套都可以，来直播间#毛呢裤 #百搭裤子 #显瘦显高显腿长 #针织毛衣 #套装男","王超超男装WANGCHAOCHAO","https://p3-pc-sign.douyinpic.com/tos-cn-i-0813/oQZZvAA6dEIxABgyK1iFpiAAIP6EA0xwnj4BA~noop.jpeg?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=20250308195339469C5D61FFDF7CE160A7&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1742641200&x-signature=bKW6fKFC3ghB6dWv3sXQDhJ%2BRKY%3D","0","default","1","0","14","4","2024-10-24 14:33:07","https://www.douyin.com/video/7429226394145623305"
"1065","2025-03-08 19:53:42","男款工装裤，点我头像来我直播间，正在直播中 #男裤  #工装裤","孙尚时尚男装","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/e883cf625d375d9019801e67fc76dcd6~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195340B259A1896F7993E29922&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=UnWdd92Yfp5XpfVc%2BslNkcPr6LA%3D","7778","540p","92","80","5144","1917","2021-02-20 15:48:24","https://www.douyin.com/video/6931249479517555975"
"1066","2025-03-08 19:53:42","天冷了，四位数品质的高端西裤，你值得拥有，我在直播间等你 #男士休闲裤 #商务休闲 #显瘦穿搭","小熊总团队-轻奢休闲西裤","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/70ba13acf2fff235566d35ed63fda8c3~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195340B259A1896F7993E29922&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=NTIGYkMo5NmA7s8iOyUF%2FEqb4zw%3D","51834","540p","2","4","17","3","2024-09-28 15:00:00","https://www.douyin.com/video/7419243972066954550"
"1067","2025-03-08 19:53:42","喜欢的快来！#正在直播 #谁穿谁好看 #品质男装 #夏季穿搭 #西裤 #男裤 #气质穿搭 #商务休闲","大师兄轻熟男装","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/6b47a5190a9495518bc73d43309fb33d~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195340B259A1896F7993E29922&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=uJe7SgBRIpCXGtEZYL3PUcr6EY8%3D","17367","540p","3","0","24","7","2023-05-14 19:00:00","https://www.douyin.com/video/7232294058180218171"
"1068","2025-03-08 19:53:42","火爆热销，让你一次看个够！速来直播间围观！","霞湖世家大码男装专卖店","https://p3-pc-sign.douyinpic.com/obj/ecom-shop-material/png_m_a289924bacc2d3b186d0779f6e22ed21_sx_1837515_www1439-1918?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=20250308195340B259A1896F7993E29922&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1742641200&x-signature=v1rDLOAZYhJugaYQwAeIDoVYYXQ%3D","0","default","0","0","2","0","2025-01-02 11:21:05","https://www.douyin.com/video/7455152588737023283"
"1069","2025-03-08 19:53:42","这条是为你量身定制的！#西裤 #正在直播 #谁穿谁好看 #显高显瘦显腿长 #好裤推荐","大师兄轻熟男装","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/4f598fe7788e7a8e4498b5d5b0f49894~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195340B259A1896F7993E29922&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=Vzi1IlVZ2kloI8y1WE57d134l1Y%3D","23867","540p","3","4","25","8","2023-03-30 20:01:55","https://www.douyin.com/video/7216308313435147558"
"1070","2025-03-08 19:53:43","30左右品牌卫裤，正在直播中#精选优质面料柔软舒适亲肤透气 #森马 #简单耐看就是最好的穿搭 #爆款热卖中","H-75男装旗舰店","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/8fa24e9f3e12d52cd4ab37c965c52295~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195342EFAC9DE1464530E3FE52&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=VLHUxB%2Ff58xnm%2BLFP%2BjaZTZ5yJM%3D","16800","540p","622","63","2517","230","2023-04-10 10:07:23","https://www.douyin.com/video/7220237013256129851"
"1071","2025-03-08 19:53:44","品质好物，满足您的挑剔眼光！快来直播间选购！","TT男装轻奢服饰","https://p3-pc-sign.douyinpic.com/obj/ecom-shop-material/wyuHSlYg_m_8309bfc109e318d7da414a0da9ac8b44_sx_1513449_www1079-1439?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=20250308195342EFAC9DE1464530E3FE52&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1742641200&x-signature=832QcgLFdX9gN5p1hPzl87tQEqE%3D","0","default","0","0","0","0","2024-11-28 14:02:35","https://www.douyin.com/video/7442206532193848576"
"1072","2025-03-08 19:53:44","男人怎么做才会有高级感 #高档大气上档次 #商务休闲 #品质男装 #休闲裤","承胜Chsuccess商务休闲男装直播间","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/51cc6ad9da56a0ae6df09504f47d5187~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195342EFAC9DE1464530E3FE52&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=hmZc%2FZB78UrIQNU%2BcBLQy5s8%2F%2Fk%3D","22083","540p","115","24","376","58","2024-12-25 17:00:00","https://www.douyin.com/video/7451600111429356815"
"1073","2025-03-08 19:53:44","#直播高光 超越相似主播点赞值#喜欢穿高端品质牛仔裤的点头像刷进来直播间哦","庞大男装","https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/okOyCI7QDDDh9Bs4gEfcAbE7rFm1knAAf0M9DX~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195342EFAC9DE1464530E3FE52&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=%2F5buXIr5vI6hRBtt2d4IrnpS5WI%3D","15487","720p","0","0","0","0","2025-03-08 13:43:00","https://www.douyin.com/video/7479310000242822435"
"1074","2025-03-08 19:53:44","罗蒙男士春季新款休闲裤，面料柔软亲肤，高弹舒适，免烫抗皱，时尚百搭！快来直播间看看吧!#裤子 #男士休闲裤 #品质男装 #百搭裤子 #春季新款","罗蒙家居日用旗舰店","https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/80729121ec424119a4afd3d4abcdf171~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195342EFAC9DE1464530E3FE52&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=692hzLzR9TwxAnXSsMxsL4ZHXu0%3D","16167","540p","1","0","7","0","2025-02-27 06:37:07","https://www.douyin.com/video/7475858337620348170"
"1075","2025-03-08 19:53:45","罗蒙男士春季新款休闲裤，面料柔软亲肤，高弹舒适，免烫抗皱，时尚百搭！快来直播间看看吧!#裤子 #男士休闲裤 #品质男装 #百搭裤子 #春季新款","罗蒙家居日用旗舰店","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/d342f0a0ff1296472e2fa8ac33645e94~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195344215FD2C9C73A09E0CED8&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=92DPJYVBiYvvQLRNHmETzGnzTbg%3D","12034","540p","2","0","6","1","2025-02-27 06:36:48","https://www.douyin.com/video/7475857312603835658"
"1076","2025-03-08 19:53:45","直播中服装人先做自己的衣服，用心做衣服。#小个子大码男装 #矮胖男生穿搭","老周小个子大码男装","https://p9-pc-sign.douyinpic.com/image-cut-tos-priv/a0f19866f972423d6cbc1fb4fc9b139a~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195344215FD2C9C73A09E0CED8&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=V9CV4UELbLvhtHZ7844lHX8R%2BXc%3D","65804","1080p","16","12","149","19","2022-08-20 21:14:29","https://www.douyin.com/video/7133946105611537701"
"1077","2025-03-08 19:53:45","雷迪波尔男裤专场，正在直播中……#男裤 #夏季薄款 #男装直播间","雷迪波尔男装旗舰店","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/1085b4638754df4e518f21ea2c90f589~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195344215FD2C9C73A09E0CED8&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=L1VN6GCkdzI%2BTYb0O%2F27ZwF1a2M%3D","38434","540p","12","6","77","4","2023-05-27 22:49:09","https://www.douyin.com/video/7237874342191697187"
"1078","2025-03-08 19:53:45","发现隐藏好物，直播间让您购物不再盲目！","巨无霸潮胖男装","https://p3-pc-sign.douyinpic.com/obj/ecom-shop-material/png_m_cb002e9420ea301275b129d37eb12cbd_sx_3905357_www1079-1919?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=20250308195344215FD2C9C73A09E0CED8&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1742641200&x-signature=BydvVMPYOCfnYOkPGsdQ6v5jJwU%3D","0","default","0","0","0","0","2025-03-07 11:01:58","https://www.douyin.com/video/7478897410115243305"
"1079","2025-03-08 19:53:45","上新啦，圆领上衣，裤子，统统都有，等你来，晚上八点多不见不散#买男装关注我更省钱 #衣服质量杠杠的好 #看得见的高品质 #高品质男装 #男装直播间","雨晴鞋服","https://p3-pc-sign.douyinpic.com/tos-cn-i-0813c001/oMAAQziIEAgzrkhP43iNMqAw96fv3AAwBCmeA7~tplv-dmt-logom:tos-cn-i-0813/oUsfENxJrBA63gA6AmiyAezAAAwgcCVhIxvAMi.image?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=20250308195344215FD2C9C73A09E0CED8&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1742641200&x-signature=WMk2mDg43GeF2TIEFgyx13Bz3HM%3D","0","default","0","0","4","1","2024-10-14 17:09:03","https://www.douyin.com/video/7425555776032263462"
"1080","2025-03-08 19:53:47","秋季男士西裤，快来直播间 #男裤推荐 #高端男裤 #源头工厂 #舒适百搭","祥利保罗商务男装旗舰店","https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oskA6GmfFU9LEgPAFlATDEIDugBN7TXBCZfrax~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195346B259A1896F7993E29CB0&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=Eu7Dk8KKTLwazBnxlXvxEwxcwmg%3D","17967","540p","0","0","4","0","2024-09-22 16:00:00","https://www.douyin.com/video/7416971943116590370"
"1081","2025-03-08 19:53:47","这个冬天，给老公来一条加绒加厚的保暖休闲裤吧！90斤到230斤都好穿，正在直播中！#加绒加厚#休闲裤","木火服饰","https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oUJAwBDRFSmFbDsxB9xhABYAfzgEICBfgnA62E~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195346B259A1896F7993E29CB0&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=cc%2FlQE41fDQZhM2WBdKhcyTUQ70%3D","22867","540p","5","0","21","6","2024-12-25 21:43:49","https://www.douyin.com/video/7452344659453529395"
"1082","2025-03-08 19:53:47","冰点价格加绒男装休闲裤，来直播间看看吧~#创作灵感 #秋冬穿搭 #休闲裤#加绒裤子#男装搭配","星驰男装","https://p3-pc-sign.douyinpic.com/tos-cn-i-0813c001/oUtMAAe5MCAZYDIlBQebACgTCztAzgE69AnRAG~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195346B259A1896F7993E29CB0&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=NA%2FGyt9bDieHE9DPtLG2LAwwp%2BU%3D","35000","720p","0","0","1","0","2023-10-31 17:45:44","https://www.douyin.com/video/7296056525888441654"
"1083","2025-03-08 19:53:47",":party_popper:商务休闲裤直播介绍。:balloon:我们直播间今年卖的非常好的一个单品，可以从130斤穿到310斤。 \
:balloon:虽然宽松，但精心的剪裁设计，能够有效的修饰腿型，给人一种既舒适又修长的视觉效果，适合大码男士穿着，穿上后不仅显瘦，还能在各类商务场合中展现优雅的风范。 \
:balloon:面料成分多元化，聚酯纤维与锦纶的结合确保了面料的抗皱性和耐磨性，涤纶中的石墨烯成分具有抗菌透气的特性，氨纶的加入保证了适度的弹性，使裤子在穿着的时候不会产生紧绷感，保持全天的舒适感。 \
:balloon:这款裤子既可以满足日常的商务需求，又能够轻松切换到休闲感，实现一裤多用，无论是办公会议还是聚会，轻松搭配上衣都能展现出不同的风格。 \
:balloon:颜色经典稳重，百搭的设计能轻松与各种上衣鞋类相匹配，无论是衬衫、西装外套还是休闲t恤都能融合，适合四季穿着，无论是春秋或冬季搭配外套都能适用。 \
:balloon:使用含有石墨烯的涤纶妇女裤子，抗菌防臭，良好透气性，特别适合长时间工作或商务出差时穿着，能有效的减少长时间穿着或者闷热感和异味，带来持久的舒适体验。 \
:balloon:采用了可调节的腰带设计，能根据个人的腰围进行微调，进一步提升穿着的舒适感，同时这种设计也增加了裤子的包容性，适合更多不同体型的大码兄弟们。 \
#商务休闲裤#直播间推荐","WomanMan大码男装","https://p3-pc-sign.douyinpic.com/tos-cn-i-0813/oU3xQyAWIErtJfAAFqnAoDGCFQTyDzAfgAcFA9~noop.jpeg?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=20250308195346B259A1896F7993E29CB0&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1742641200&x-signature=%2FJ5rSWpva6u5rPdZLjqgtNxy3RY%3D","0","default","0","0","0","0","2024-10-20 08:52:07","https://www.douyin.com/video/7427654167218490664"
"1084","2025-03-08 19:53:48","哇塞！看看我的新裤子,颜值这么高,又好穿又便宜,你们看看直播间才多少钱！#百搭神裤 #男装 #卫裤 #早春穿搭","乔丹运动直播间","https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/8a02880a99674f82b1b9c713c8a517c3~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195346B259A1896F7993E29CB0&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=d0A2tYI%2BEhFAXkWTvdea9Sj3GUk%3D","10937","720p","0","0","0","0","2025-02-05 11:30:00","https://www.douyin.com/video/7467439927446326563"
"1085","2025-03-08 19:53:49","质量真的好，好穿还不贵，好看又帅气，保暖舒服男裤 快来直播间！#男士休闲裤 #一条可以过冬的裤子 #男士冬季休闲裤推荐 #冬季新款加绒裤 #显瘦穿搭","浩一男装","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/63b913ea4338da5d10412e4e66bbe6d9~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=202503081953471989D31EA4CAF8E09B48&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=JQR46U1dkOdQXs70DJKzc2kxr00%3D","8916","540p","2","0","4","0","2023-10-28 15:20:58","https://www.douyin.com/video/7294905932516003082"
"1086","2025-03-08 19:53:49","夏季薄款轻商务休闲裤，正在直播中#男裤 #休闲裤男 #男装直播间","雷迪波尔男装旗舰店","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/022cf9b63f18a8bdde6b6e699804f85f~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=202503081953471989D31EA4CAF8E09B48&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=9FubjNrYulhG35TawYOAqdyeZb0%3D","19834","540p","23","23","134","27","2023-05-15 17:24:21","https://www.douyin.com/video/7233337611362831671"
"1087","2025-03-08 19:53:49","柒牌秋冬新款牛仔裤，面料柔软舒适，柔软亲肤，喜欢快来直播间看看吧#穿出高级感 #品质男装","柒牌甄选","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/558fb258ae4fb8c7b613c99a5ff5d996~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=202503081953471989D31EA4CAF8E09B48&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=%2FUnfQ3l2fUITn7WoeJBign%2FyOZA%3D","19500","540p","2","0","10","1","2023-11-01 10:36:50","https://www.douyin.com/video/7296317080394075411"
